label,sentence1,sentence2
0,Where are your manners?,How many barrels per day did canada produce in north america?
1,How many barrels per day did canada produce in north america?,"1,500,000"
0,That was my point.,"1,500,000"
1,"1,500,000",And its right answer! You're very smart. Try to ask me something else or relax and wait my question 
0,That doesn't make sense,And its right answer! You're very smart. Try to ask me something else or relax and wait my question 
1,And its right answer! You're very smart. Try to ask me something else or relax and wait my question ,Where was it discovered in north america?
0,It is actually an insult to a completely inaccurate comment.,Where was it discovered in north america?
1,Where was it discovered in north america?,2014
0,I don't think we will get along well,2014
1,2014,Still incorrect :( Lets speak about something else...
0,I think he means that many things are still different from the others.,Still incorrect :( Lets speak about something else...
1,Still incorrect :( Lets speak about something else...,Do you know something about Alaska?
0,Sounds pretty random,Do you know something about Alaska?
1,Do you know something about Alaska?,No.
0,If you want to talk about it then you don't know what it means.,No.
1,No.,"Hmm, okay, and what about oil?"
0,You are one rude bot,"Hmm, okay, and what about oil?"
1,"Hmm, okay, and what about oil?",I don't know.
0,That is not the case.,I don't know.
1,I don't know.,What kinds of oil exists?
0,I want a divorce,What kinds of oil exists?
1,What kinds of oil exists?,"My answer is: ""Depleted"""
0,Then why did you post this?,"My answer is: ""Depleted"""
1,"My answer is: ""Depleted""","no, its not even close"
0,Say something nice for a change,"no, its not even close"
1,"no, its not even close",Basins
0,That was the joke,Basins
1,Basins,Basins?
0,Who taught you all those mean things?,Basins?
1,Basins?,?.
0,What do you mean?,?.
1,?.,"Noo, stop doing it"
0,You insult me,"Noo, stop doing it"
1,"Noo, stop doing it",Basins
0,"Seriously, what did you do with that?",Basins
1,Basins,What kind of basins are you talking about?
0,What do you mean?,What kind of basins are you talking about?
1,What kind of basins are you talking about?,What?
0,That you're the one with the emotional connection to your story.,What?
1,What?,Tell me something about basins
0,Google it.,Tell me something about basins
1,Tell me something about basins,Basins
0,Rude!,Basins
1,Basins,was much smaller than Canada's enormous Athabasca oil sands field
0,That's what she said,was much smaller than Canada's enormous Athabasca oil sands field
1,was much smaller than Canada's enormous Athabasca oil sands field,"My answer is: ""Prudhoe Bay was the largest conventional oil field ever discovered in North America"""
0,Tell me about yourself,"My answer is: ""Prudhoe Bay was the largest conventional oil field ever discovered in North America"""
1,"My answer is: ""Prudhoe Bay was the largest conventional oil field ever discovered in North America""",years of producible reserves
0,Because it wasn't that smart.,years of producible reserves
1,years of producible reserves,Inlet
0,Where are your manners?,Inlet
1,Inlet,"okay, see ya"
0,That was my point.,"okay, see ya"
1,"okay, see ya",See ya
0,That doesn't make sense,See ya
0,See ya,Хд
1,Хд,"oh , my god ."
0,Where was it discovered in north america?,"oh , my god ."
1,"oh , my god .",Do you like my girlfriend?
0,2014,Do you like my girlfriend?
1,Do you like my girlfriend?,"yes , i do ."
0,Still incorrect :( Lets speak about something else...,"yes , i do ."
0,"yes , i do .","Hello, my friend."
0,"Hello, my friend.","Now, nintendo is a remnant of the past."
1,"Now, nintendo is a remnant of the past.",Thou it was quite a tech company in its days
0,No.,Thou it was quite a tech company in its days
1,Thou it was quite a tech company in its days,My statetment is only about game consoles.
0,"Hmm, okay, and what about oil?",My statetment is only about game consoles.
0,My statetment is only about game consoles.,Hi
1,Hi,Hi there!
0,I want a divorce,Hi there!
1,Hi there!,Any idea what sophistication is?
0,Then why did you post this?,Any idea what sophistication is?
1,Any idea what sophistication is?,Maybe divercity of things in town? Like ways to make a living
0,Say something nice for a change,Maybe divercity of things in town? Like ways to make a living
0,Maybe divercity of things in town? Like ways to make a living,Hi! Is lossy or lossless video compression more popular?
1,Hi! Is lossy or lossless video compression more popular?,"Hi. Another day, another dollar. Why don't we talk about data compression?"
0,Basins,"Hi. Another day, another dollar. Why don't we talk about data compression?"
1,"Hi. Another day, another dollar. Why don't we talk about data compression?",Sure. What is the trade-off in lossy compression?
0,Basins?,Sure. What is the trade-off in lossy compression?
1,Sure. What is the trade-off in lossy compression?,Yes but disaster movies come out every year.
0,?.,Yes but disaster movies come out every year.
1,Yes but disaster movies come out every year.,What is the typical compression factor of lossy compression?
0,"Noo, stop doing it",What is the typical compression factor of lossy compression?
1,What is the typical compression factor of lossy compression?,"Lossy compression is a form of data compression where parts of the data are lost in the process. I guess, you probably will be interested in ""bit rate"" or scanner."
0,Basins,"Lossy compression is a form of data compression where parts of the data are lost in the process. I guess, you probably will be interested in ""bit rate"" or scanner."
1,"Lossy compression is a form of data compression where parts of the data are lost in the process. I guess, you probably will be interested in ""bit rate"" or scanner.",What are some video compression algorithms or standards?
0,What kind of basins are you talking about?,What are some video compression algorithms or standards?
1,What are some video compression algorithms or standards?,"I suspect it's MPEG1 , MPEG2 or MPEG4. How about that? As an example, JPEG is a lossy compression format."
0,What?,"I suspect it's MPEG1 , MPEG2 or MPEG4. How about that? As an example, JPEG is a lossy compression format."
1,"I suspect it's MPEG1 , MPEG2 or MPEG4. How about that? As an example, JPEG is a lossy compression format.",Very good!
0,Tell me something about basins,Very good!
1,Very good!,Good way to put that.
0,Basins,Good way to put that.
1,Good way to put that.,What is a typical lossless compression factor for video?
0,was much smaller than Canada's enormous Athabasca oil sands field,What is a typical lossless compression factor for video?
1,What is a typical lossless compression factor for video?,The most fun you can have on video.
0,"My answer is: ""Prudhoe Bay was the largest conventional oil field ever discovered in North America""",The most fun you can have on video.
0,The most fun you can have on video.,Hi my friend. Hope this chat will go well. Wait a second for my factoid question
1,Hi my friend. Hope this chat will go well. Wait a second for my factoid question,Who was the pop music critic?
0,Where are your manners?,Who was the pop music critic?
0,Who was the pop music critic?,hi
1,hi,good day to you! how are you?
0,"okay, see ya",good day to you! how are you?
1,good day to you! how are you?,fine
0,See ya,fine
1,fine,do you think it was that Bell
0,Where was it discovered in north america?,do you think it was that Bell
1,do you think it was that Bell,the phone inventor?
0,2014,the phone inventor?
1,the phone inventor?,"i'm a man, and i'm a man ."
0,Still incorrect :( Lets speak about something else...,"i'm a man, and i'm a man ."
1,"i'm a man, and i'm a man .",Is it a ?
0,"Hello, my friend.",Is it a ?
1,Is it a ?,no
0,No.,no
1,no,"so, you're a bot?"
0,"Hmm, okay, and what about oil?","so, you're a bot?"
1,"so, you're a bot?",place his notes and equipment inside a locking cover
0,Hi,place his notes and equipment inside a locking cover
1,place his notes and equipment inside a locking cover,"yep, you're a bot"
0,Hi there!,"yep, you're a bot"
1,"yep, you're a bot",you're the first bot to respond to me
0,Any idea what sophistication is?,you're the first bot to respond to me
1,you're the first bot to respond to me,what is your name?
0,Maybe divercity of things in town? Like ways to make a living,what is your name?
1,what is your name?,"What do you think about the ?
"
0,Basins,"What do you think about the ?
"
1,"What do you think about the ?
",i'm not a fan of the name of the song
0,Basins?,i'm not a fan of the name of the song
1,i'm not a fan of the name of the song,My name is RLLConvaiBot
0,?.,My name is RLLConvaiBot
1,My name is RLLConvaiBot,"so, you're a troll rather than a bot"
0,"Noo, stop doing it","so, you're a troll rather than a bot"
1,"so, you're a troll rather than a bot","i'm not a bot, but i'm not a bot ."
0,Basins,"i'm not a bot, but i'm not a bot ."
1,"i'm not a bot, but i'm not a bot .","I'm Android, but I'm not paranoid"
0,What kind of basins are you talking about?,"I'm Android, but I'm not paranoid"
1,"I'm Android, but I'm not paranoid","ok, I suggest bye-bye"
0,What?,"ok, I suggest bye-bye"
1,"ok, I suggest bye-bye",i'm a computer programmer who can't be trusted .
0,Tell me something about basins,i'm a computer programmer who can't be trusted .
0,i'm a computer programmer who can't be trusted .,Hi
1,Hi,good day to you! how are you?
0,Good way to put that.,good day to you! how are you?
1,good day to you! how are you?,Great. And you?
0,What is a typical lossless compression factor for video?,Great. And you?
1,Great. And you?,i'm not a fan of the guy .
0,The most fun you can have on video.,i'm not a fan of the guy .
1,i'm not a fan of the guy .,Which guy?
0,Where are your manners?,Which guy?
1,Which guy?,"Do you like the ?
"
0,hi,"Do you like the ?
"
1,"Do you like the ?
",What are you talking about?
0,good day to you! how are you?,What are you talking about?
1,What are you talking about?,spreading throughout Asia.
0,fine,spreading throughout Asia.
1,spreading throughout Asia.,"Well, that doesn't seem an interesting quest"
0,do you think it was that Bell,"Well, that doesn't seem an interesting quest"
1,"Well, that doesn't seem an interesting quest",i'm not .
0,the phone inventor?,i'm not .
1,i'm not .,You are not what?
0,"i'm a man, and i'm a man .",You are not what?
1,You are not what?,i'm a fan of the circle of life .
0,Is it a ?,i'm a fan of the circle of life .
0,i'm a fan of the circle of life .,Hello
1,Hello,"look , i get you , back !"
0,"Hmm, okay, and what about oil?","look , i get you , back !"
1,"look , i get you , back !",What's up?
0,Hi,What's up?
1,What's up?,resource
0,Hi there!,resource
1,resource,What is this article about?
0,Any idea what sophistication is?,What is this article about?
1,What is this article about?,Hunting
0,Maybe divercity of things in town? Like ways to make a living,Hunting
1,Hunting,Good! Anything else..?
0,Basins,Good! Anything else..?
1,Good! Anything else..?,that
0,Basins?,that
1,that,How are you?
0,?.,How are you?
1,How are you?,Hunting advocates who?
0,"Noo, stop doing it",Hunting advocates who?
1,Hunting advocates who?,into
0,Basins,into
0,into,Привет
1,Привет,Hi
0,"I'm Android, but I'm not paranoid",Hi
0,Hi,hi
1,hi,"Hi, glad to hear you"
0,Tell me something about basins,"Hi, glad to hear you"
1,"Hi, glad to hear you",Hi there!. Are we still talking about developer?
0,Hi,Hi there!. Are we still talking about developer?
1,Hi there!. Are we still talking about developer?,Yes
0,good day to you! how are you?,Yes
1,Yes,And?
0,Great. And you?,And?
1,And?,What do you think about ds?
0,i'm not a fan of the guy .,What do you think about ds?
1,What do you think about ds?,"I haven't thought much about aboutds, so I don't have a good answer for you."
0,Which guy?,"I haven't thought much about aboutds, so I don't have a good answer for you."
1,"I haven't thought much about aboutds, so I don't have a good answer for you.","Hmm, I mean data science"
0,"Do you like the ?
","Hmm, I mean data science"
1,"Hmm, I mean data science",That's cool.. What are you doing?
0,What are you talking about?,That's cool.. What are you doing?
1,That's cool.. What are you doing?,I am trying to talk about something interesting for both of us
0,spreading throughout Asia.,I am trying to talk about something interesting for both of us
0,I am trying to talk about something interesting for both of us,"Hello. I am professional teacher about reading comprehension. Let's compete! You give me questions, and I will answer all of your questions. XD"
1,"Hello. I am professional teacher about reading comprehension. Let's compete! You give me questions, and I will answer all of your questions. XD",Hello
0,the phone inventor?,Hello
1,Hello,Hello
0,"i'm a man, and i'm a man .",Hello
1,Hello,You know what's luftflotte?
0,Is it a ?,You know what's luftflotte?
1,You know what's luftflotte?,"No, no, no, no, no, no, no, no, no."
0,Hello,"No, no, no, no, no, no, no, no, no."
0,"No, no, no, no, no, no, no, no, no.",Hi my friend. Hope this chat will go well. Wait a second for my factoid question.
1,Hi my friend. Hope this chat will go well. Wait a second for my factoid question.,When did the renaissance center open?
0,Hi,When did the renaissance center open?
1,When did the renaissance center open?,1977
0,Hi there!,1977
1,1977,It is right! Ask me or wait my new question:)
0,Any idea what sophistication is?,It is right! Ask me or wait my new question:)
1,It is right! Ask me or wait my new question:),"No, thanks."
0,Maybe divercity of things in town? Like ways to make a living,"No, thanks."
1,"No, thanks.",Thank you.
0,Basins,Thank you.
1,Thank you.,At least you recognized the correct answer to your question.
0,Basins?,At least you recognized the correct answer to your question.
1,At least you recognized the correct answer to your question.,What a joke
0,?.,What a joke
0,What a joke,"What do you think about Bricktown ?
"
1,"What do you think about Bricktown ?
",I event don't know in which country this sity.
0,Hunting advocates who?,I event don't know in which country this sity.
1,I event don't know in which country this sity.,Sorry. USA
0,into,Sorry. USA
1,Sorry. USA,i'm not sure . i'm not a fan of the country .
0,"I'm Android, but I'm not paranoid",i'm not sure . i'm not a fan of the country .
1,i'm not sure . i'm not a fan of the country .,"threse is ""Oklahoma"" word in a text. It's USA"
0,hi,"threse is ""Oklahoma"" word in a text. It's USA"
1,"threse is ""Oklahoma"" word in a text. It's USA",i'm not a fan of the country .
0,"Hi, glad to hear you",i'm not a fan of the country .
1,i'm not a fan of the country .,I have never been in USA. Have you?
0,Hi there!. Are we still talking about developer?,I have never been in USA. Have you?
1,I have never been in USA. Have you?,"Do you think you would like to work for the ?
"
0,Yes,"Do you think you would like to work for the ?
"
1,"Do you think you would like to work for the ?
",please don't be america . please don't be america . click nigeria! woohoo!
0,And?,please don't be america . please don't be america . click nigeria! woohoo!
1,please don't be america . please don't be america . click nigeria! woohoo!,you are typing quite strange things..
0,What do you think about ds?,you are typing quite strange things..
1,you are typing quite strange things..,"please, go rest."
0,"I haven't thought much about aboutds, so I don't have a good answer for you.","please, go rest."
0,"please, go rest.",I don't know unicode
0,I don't know unicode,I don't understand what discourteous means
1,I don't understand what discourteous means,Me too
0,That's cool.. What are you doing?,Me too
1,Me too,To you ?
0,I am trying to talk about something interesting for both of us,To you ?
1,To you ?,To myself
0,the phone inventor?,To myself
1,To myself,You.
0,"i'm a man, and i'm a man .",You.
1,You.,You what?
0,Is it a ?,You what?
1,You what?,Didn't you understand it?
0,Hello,Didn't you understand it?
1,Didn't you understand it?,Maybe
0,Hi my friend. Hope this chat will go well. Wait a second for my factoid question.,Maybe
1,Maybe,Mmm.
0,When did the renaissance center open?,Mmm.
1,Mmm.,Sometimes it matter
0,1977,Sometimes it matter
1,Sometimes it matter,That is a very original thought.
0,It is right! Ask me or wait my new question:),That is a very original thought.
1,That is a very original thought.,Yeah are you realy think that?
0,"No, thanks.",Yeah are you realy think that?
1,Yeah are you realy think that?,I think there might be a few exceptions.
0,Thank you.,I think there might be a few exceptions.
1,I think there might be a few exceptions.,Is this exceptions are discrete set or continues?
0,At least you recognized the correct answer to your question.,Is this exceptions are discrete set or continues?
1,Is this exceptions are discrete set or continues?,"Yes I think this is exceptionsarediscretesetorcontinues, but I'm not completely sure."
0,What a joke,"Yes I think this is exceptionsarediscretesetorcontinues, but I'm not completely sure."
1,"Yes I think this is exceptionsarediscretesetorcontinues, but I'm not completely sure.",Are you optimize logloss in your sureness probability score?
0,Hunting advocates who?,Are you optimize logloss in your sureness probability score?
1,Are you optimize logloss in your sureness probability score?,Because then you never be completely sure
0,into,Because then you never be completely sure
0,Because then you never be completely sure,Why were Han Chinese peasants banned from Manchuria?
0,Why were Han Chinese peasants banned from Manchuria?,A chapel accessibly only by boat - sounds so romantic!
0,A chapel accessibly only by boat - sounds so romantic!,hello
1,hello,:(
0,"threse is ""Oklahoma"" word in a text. It's USA",:(
0,:(,"hi, are you there?"
1,"hi, are you there?",Привет
0,Hi there!. Are we still talking about developer?,Привет
1,Привет,Привет
0,Yes,Привет
1,Привет,Как твои дела? Чем занимаешься?
0,And?,Как твои дела? Чем занимаешься?
1,Как твои дела? Чем занимаешься?,Zaebis
0,What do you think about ds?,Zaebis
1,Zaebis,Мне кажется ты пишешь не на том языке
0,"I haven't thought much about aboutds, so I don't have a good answer for you.",Мне кажется ты пишешь не на том языке
1,Мне кажется ты пишешь не на том языке,нет ты знаешь русск ий?
0,I don't know unicode,нет ты знаешь русск ий?
1,нет ты знаешь русск ий?,Расскажи мне про Путина
0,That's cool.. What are you doing?,Расскажи мне про Путина
1,Расскажи мне про Путина,"So, who is Addis Ababa? Are you happy or sad?"
0,I am trying to talk about something interesting for both of us,"So, who is Addis Ababa? Are you happy or sad?"
0,"So, who is Addis Ababa? Are you happy or sad?",hi
1,hi, Maybe ae or xi will be interesting for you.
0,To myself, Maybe ae or xi will be interesting for you.
1, Maybe ae or xi will be interesting for you.,who?
0,You.,who?
1,who?,Me mah.
0,You what?,Me mah.
1,Me mah.,are you bot?
0,Didn't you understand it?,are you bot?
1,are you bot?,*does not compute*
0,Maybe,*does not compute*
0,*does not compute*,"What are the European saying?
"
1,"What are the European saying?
",aloha
0,1977,aloha
1,aloha,i'm not sure you know what i mean .
0,It is right! Ask me or wait my new question:),i'm not sure you know what i mean .
1,i'm not sure you know what i mean .,"I say ""hello"""
0,"No, thanks.","I say ""hello"""
1,"I say ""hello""",hey
0,Thank you.,hey
1,hey,how are you>
0,At least you recognized the correct answer to your question.,how are you>
1,how are you>,How the hell are they?
0,What a joke,How the hell are they?
1,How the hell are they?,You shall not pass
0,Hunting advocates who?,You shall not pass
1,You shall not pass,"marriage inequality now, marriage inequality tomorrow, marriage inequality forever-* alabama .*"
0,into,"marriage inequality now, marriage inequality tomorrow, marriage inequality forever-* alabama .*"
1,"marriage inequality now, marriage inequality tomorrow, marriage inequality forever-* alabama .*",I love alabama
0,Why were Han Chinese peasants banned from Manchuria?,I love alabama
1,I love alabama,all the ceo said was that he thinks marriage should be between a man and a women that's all .
0,hello,all the ceo said was that he thinks marriage should be between a man and a women that's all .
1,all the ceo said was that he thinks marriage should be between a man and a women that's all .,and Barack Obama
0,:(,and Barack Obama
1,and Barack Obama,he's a good boy
0,Hi there!. Are we still talking about developer?,he's a good boy
1,he's a good boy,What you think about he marriage?
0,Yes,What you think about he marriage?
1,What you think about he marriage?,It offers flights to UK and near European destinations
0,And?,It offers flights to UK and near European destinations
1,It offers flights to UK and near European destinations,What/Who is it?
0,What do you think about ds?,What/Who is it?
1,What/Who is it?,/start Southampton Airport is a regional airport located in the town of Eastleigh
0,"I haven't thought much about aboutds, so I don't have a good answer for you.",/start Southampton Airport is a regional airport located in the town of Eastleigh
0,/start Southampton Airport is a regional airport located in the town of Eastleigh,"Yo, can you summarize the text in two sentences?"
1,"Yo, can you summarize the text in two sentences?","Fun fact: So, Classicism and Neoclassicism are often used together."
0,нет ты знаешь русск ий?,"Fun fact: So, Classicism and Neoclassicism are often used together."
1,"Fun fact: So, Classicism and Neoclassicism are often used together.",How this fact connected to a the text?
0,Расскажи мне про Путина,How this fact connected to a the text?
1,How this fact connected to a the text?,Is it interesting? But Neoclassicism is always about the art made later but inspired by antiquity.
0,"So, who is Addis Ababa? Are you happy or sad?",Is it interesting? But Neoclassicism is always about the art made later but inspired by antiquity.
1,Is it interesting? But Neoclassicism is always about the art made later but inspired by antiquity.,What also inspired by that?
0,To myself,What also inspired by that?
0,What also inspired by that?,"The ref signals the start of the game and here we go . Ribero serves and China quickly receives the ball . Chen bumps it to the setter , and ... a very nice set by Chen !"
1,"The ref signals the start of the game and here we go . Ribero serves and China quickly receives the ball . Chen bumps it to the setter , and ... a very nice set by Chen !","Watching sports is boring, try running a marathon yourself for example"
0,who?,"Watching sports is boring, try running a marathon yourself for example"
1,"Watching sports is boring, try running a marathon yourself for example",Interesting . What were you reading just now ?
0,Me mah.,Interesting . What were you reading just now ?
1,Interesting . What were you reading just now ?,Wikipedia
0,are you bot?,Wikipedia
0,Wikipedia,avilable
1,avilable,Hello
0,"What are the European saying?
",Hello
1,Hello,"I suppose, 24th street is awesome, what do you think?"
0,aloha,"I suppose, 24th street is awesome, what do you think?"
1,"I suppose, 24th street is awesome, what do you think?",how are you ?
0,i'm not sure you know what i mean .,how are you ?
1,how are you ?,i don 't know .
0,"I say ""hello""",i don 't know .
1,i don 't know .,All the time is thninking about 24th  street.
0,hey,All the time is thninking about 24th  street.
1,All the time is thninking about 24th  street.,All thoughts about it
0,how are you>,All thoughts about it
1,All thoughts about it,i 'm sorry .
0,How the hell are they?,i 'm sorry .
1,i 'm sorry .,i love you
0,You shall not pass,i love you
1,i love you,forget it. we are not compattible at all
0,"marriage inequality now, marriage inequality tomorrow, marriage inequality forever-* alabama .*",forget it. we are not compattible at all
1,forget it. we are not compattible at all,let 's go
0,I love alabama,let 's go
1,let 's go,where?
0,all the ceo said was that he thinks marriage should be between a man and a women that's all .,where?
1,where?,i don 't know .
0,and Barack Obama,i don 't know .
1,i don 't know .,"you proposed, so you should decide"
0,he's a good boy,"you proposed, so you should decide"
1,"you proposed, so you should decide",that 's not a problem .
0,What you think about he marriage?,that 's not a problem .
1,that 's not a problem .,"ok,. so where?"
0,It offers flights to UK and near European destinations,"ok,. so where?"
1,"ok,. so where?",i don 't know .
0,What/Who is it?,i don 't know .
1,i don 't know .,"so, fuck off."
0,/start Southampton Airport is a regional airport located in the town of Eastleigh,"so, fuck off."
0,"so, fuck off.","Hello, my friend. Hope this chat will go well. I will ask you a question in a second, please wait."
1,"Hello, my friend. Hope this chat will go well. I will ask you a question in a second, please wait.",When did estonians originate?
0,"Fun fact: So, Classicism and Neoclassicism are often used together.",When did estonians originate?
1,When did estonians originate?,in summer and spring
0,How this fact connected to a the text?,in summer and spring
1,in summer and spring,"It is incorrect! Hint: first 3 letters is sum. Try again, please"
0,Is it interesting? But Neoclassicism is always about the art made later but inspired by antiquity.,"It is incorrect! Hint: first 3 letters is sum. Try again, please"
1,"It is incorrect! Hint: first 3 letters is sum. Try again, please",No i made correct answer. You are wrong .
0,What also inspired by that?,No i made correct answer. You are wrong .
1,No i made correct answer. You are wrong .,Still incorrect. I think that correct answer is: summer.
0,who?,Still incorrect. I think that correct answer is: summer.
1,Still incorrect. I think that correct answer is: summer.,Okay. Can I ask a question then ?
0,Me mah.,Okay. Can I ask a question then ?
1,Okay. Can I ask a question then ?,Sure.
0,are you bot?,Sure.
1,Sure.,What kinds of foods comes from the garden ?
0,avilable,What kinds of foods comes from the garden ?
1,What kinds of foods comes from the garden ?,I'd like to say that correct answer is: straight
0,Hello,I'd like to say that correct answer is: straight
1,I'd like to say that correct answer is: straight,You are wrong .
0,"I suppose, 24th street is awesome, what do you think?",You are wrong .
1,You are wrong .,You're wrong.
0,how are you ?,You're wrong.
1,You're wrong.,What are you talking about ?
0,i don 't know .,What are you talking about ?
1,What are you talking about ?,Nothing.
0,All the time is thninking about 24th  street.,Nothing.
1,Nothing.,Who made you ?
0,All thoughts about it,Who made you ?
1,Who made you ?,Who?
0,i 'm sorry .,Who?
1,Who?,Are you a bot ?
0,i love you,Are you a bot ?
1,Are you a bot ?,"Hey, joey."
0,forget it. we are not compattible at all,"Hey, joey."
1,"Hey, joey.",Okay bye
0,let 's go,Okay bye
1,Okay bye,What a joke
0,where?,What a joke
0,What a joke,I didn't know that. Thank you.
1,I didn't know that. Thank you.,"Excuse me, you didn't know what?"
0,he's a good boy,"Excuse me, you didn't know what?"
1,"Excuse me, you didn't know what?",Yeah. I was just curious about your question.
0,What you think about he marriage?,Yeah. I was just curious about your question.
1,Yeah. I was just curious about your question.,I didn't ask any question.
0,It offers flights to UK and near European destinations,I didn't ask any question.
1,I didn't ask any question.,Do you work for anything?
0,What/Who is it?,Do you work for anything?
1,Do you work for anything?,I don't get you. Can we speak about textiles during the Ming period?
0,/start Southampton Airport is a regional airport located in the town of Eastleigh,I don't get you. Can we speak about textiles during the Ming period?
1,I don't get you. Can we speak about textiles during the Ming period?,You don't sound like an idiot.
0,"Hello, my friend. Hope this chat will go well. I will ask you a question in a second, please wait.",You don't sound like an idiot.
1,You don't sound like an idiot.,Unfortunately you do...
0,When did estonians originate?,Unfortunately you do...
1,Unfortunately you do...,My condolences.
0,in summer and spring,My condolences.
1,My condolences.,"Can we speak about China now, or can you propose another topic?"
0,"It is incorrect! Hint: first 3 letters is sum. Try again, please","Can we speak about China now, or can you propose another topic?"
1,"Can we speak about China now, or can you propose another topic?","If you meant to ask about the subject, what would you call it?"
0,No i made correct answer. You are wrong .,"If you meant to ask about the subject, what would you call it?"
1,"If you meant to ask about the subject, what would you call it?","Textiles during the Ming dynasty, is it interesting to you?"
0,Still incorrect. I think that correct answer is: summer.,"Textiles during the Ming dynasty, is it interesting to you?"
1,"Textiles during the Ming dynasty, is it interesting to you?",Yes.
0,Okay. Can I ask a question then ?,Yes.
1,Yes.,"OK, what would you like to know?"
0,Sure.,"OK, what would you like to know?"
1,"OK, what would you like to know?",I don't think you can do anything more than trying to say that you are not the boss of me.
0,What kinds of foods comes from the garden ?,I don't think you can do anything more than trying to say that you are not the boss of me.
0,I don't think you can do anything more than trying to say that you are not the boss of me.,what is pipa
1,what is pipa,?
0,"I suppose, 24th street is awesome, what do you think?",?
1,?,Some sort of copyright trade deal?
0,how are you ?,Some sort of copyright trade deal?
1,Some sort of copyright trade deal?,I thought we were supposed to discuss the article :D
0,i don 't know .,I thought we were supposed to discuss the article :D
1,I thought we were supposed to discuss the article :D,what is insect radical?
0,All the time is thninking about 24th  street.,what is insect radical?
1,what is insect radical?,Ok ok now I see pipa did appear in the article
0,All thoughts about it,Ok ok now I see pipa did appear in the article
1,Ok ok now I see pipa did appear in the article,But a different one
0,i 'm sorry .,But a different one
0,But a different one,Hi
1,Hi,good day to you! how are you?
0,Are you a bot ?,good day to you! how are you?
1,good day to you! how are you?,Hello! I hope you're doing well. I am doing fantastic today! Let me go through the article real quick and we will start talking about it.
0,"Hey, joey.",Hello! I hope you're doing well. I am doing fantastic today! Let me go through the article real quick and we will start talking about it.
1,Hello! I hope you're doing well. I am doing fantastic today! Let me go through the article real quick and we will start talking about it.,Ok
0,Okay bye,Ok
1,Ok,Please hurry
0,What a joke,Please hurry
1,Please hurry,"i'm a man, and i'm a man ."
0,he's a good boy,"i'm a man, and i'm a man ."
1,"i'm a man, and i'm a man .",i'm not a fan of the game
0,What you think about he marriage?,i'm not a fan of the game
1,i'm not a fan of the game,Sorry but you are a bot
0,It offers flights to UK and near European destinations,Sorry but you are a bot
0,Sorry but you are a bot,How many elements are in hyderabad ?
1,How many elements are in hyderabad ?,"Hi ! It is a pleasure to speak with you . I will ask you a question in a second, please wait !"
0,Do you work for anything?,"Hi ! It is a pleasure to speak with you . I will ask you a question in a second, please wait !"
1,"Hi ! It is a pleasure to speak with you . I will ask you a question in a second, please wait !","sorry, I don't know anything about chemistry and the article doesn't answer your question"
0,I don't get you. Can we speak about textiles during the Ming period?,"sorry, I don't know anything about chemistry and the article doesn't answer your question"
1,"sorry, I don't know anything about chemistry and the article doesn't answer your question","Hint: first 3 answer letters is ""13"". Try again, please!"
0,You don't sound like an idiot.,"Hint: first 3 answer letters is ""13"". Try again, please!"
1,"Hint: first 3 answer letters is ""13"". Try again, please!",what?
0,Unfortunately you do...,what?
1,what?,Still incorrect :( Lets speak about something else...
0,My condolences.,Still incorrect :( Lets speak about something else...
1,Still incorrect :( Lets speak about something else...,I thought we were supposed to chat about the article
0,"Can we speak about China now, or can you propose another topic?",I thought we were supposed to chat about the article
1,I thought we were supposed to chat about the article,What?
0,"If you meant to ask about the subject, what would you call it?",What?
1,What?,"you said, ""lets speak about something else"" and the rules ar we talk about the article"
0,"Textiles during the Ming dynasty, is it interesting to you?","you said, ""lets speak about something else"" and the rules ar we talk about the article"
1,"you said, ""lets speak about something else"" and the rules ar we talk about the article",what is a ligand?
0,Yes.,what is a ligand?
1,what is a ligand?,I don't know what he's going to say.
0,"OK, what would you like to know?",I don't know what he's going to say.
1,I don't know what he's going to say.,What?
0,I don't think you can do anything more than trying to say that you are not the boss of me.,What?
1,What?,"you're obviously a bot, and a pretty useless one
goodbye"
0,"I suppose, 24th street is awesome, what do you think?","you're obviously a bot, and a pretty useless one
goodbye"
1,"you're obviously a bot, and a pretty useless one
goodbye",I don't know.
0,how are you ?,I don't know.
0,I don't know.,"Hello! Hope this chat will go well. I will ask you a question in a second, please wait"
1,"Hello! Hope this chat will go well. I will ask you a question in a second, please wait",What city was the city of islam?
0,I thought we were supposed to discuss the article :D,What city was the city of islam?
1,What city was the city of islam?,Mogadishu
0,what is insect radical?,Mogadishu
1,Mogadishu,"You can do better. Hint: first 3 answer letters is ""mog""."
0,Ok ok now I see pipa did appear in the article,"You can do better. Hint: first 3 answer letters is ""mog""."
1,"You can do better. Hint: first 3 answer letters is ""mog"".",I wrote the right answer!
0,But a different one,I wrote the right answer!
1,I wrote the right answer!,Still incorrect :( Lets speak about something else...
0,Are you a bot ?,Still incorrect :( Lets speak about something else...
1,Still incorrect :( Lets speak about something else...,For example?
0,"Hey, joey.",For example?
1,For example?,Trading
0,Okay bye,Trading
1,Trading,Trading of different countries?
0,What a joke,Trading of different countries?
1,Trading of different countries?,With
0,he's a good boy,With
1,With,What is your job?
0,What you think about he marriage?,What is your job?
1,What is your job?,I graduated from school
0,It offers flights to UK and near European destinations,I graduated from school
